,Unnamed: 0,LATITUDE,LONGITUDE,MAF_NAME,BLKID
298982,186663,39.73369366,-105.04786599,W 11th Ave,80310009043008
84481,17334,39.73703467,-104.99970951,N Kalamath St,80310018001008
93888,168778,39.75393487,-104.96063625,N Gaylord St,80310023003000
272761,196369,39.64362807,-104.88724764,E Nassau Ave,80310068103000
171399,187402,39.73498499,-104.92260420000001,N Holly St,80310043022000
145833,10935,39.72155663,-104.94520319,N Monroe St,80310038001020
135083,90480,39.71729072,-104.94582775,N Madison St,80310038003004
228075,295147,39.65463178,-104.88055288,E Girard Ave,80310068143017
125028,208213,39.70470528,-105.03842455,S Osceola St,80310045051027
178407,305538,39.68037607,-104.93965179,S Colorado Blvd,80310053001004
37747,151140,39.79150815,-104.81997091,N Dillon St,80310083872009
313844,274485,39.79584535,-104.74225064,N Malta St,80310083893000
158192,12003,39.68281749,-104.94347969,S Jackson St,80310040051003
284536,156872,39.73567191,-104.92722103,N Forest St,80310043022004
143025,108122,39.70288003,-105.02814040000001,W Walsh Pl,80310045063004
214116,121503,39.76036428,-104.90972511,N Newport St,80310041041009
235392,214060,39.7372429,-104.96634291,N Williams St,80310032011006
313459,277491,39.655130799999995,-104.9179297,E Girard Pl,80310068123010
40905,46158,39.7627627,-104.95212016,N Milwaukee St,80310036024016
254149,123361,39.65928511,-104.88570445,S Xenia St,80310068112005
131907,207536,39.69715256,-104.96089852,S York St,80310034022028
306198,263150,39.76433975,-104.93003384,N Eudora St,80310041012005
18799,313111,39.75666084,-104.85451055,N Moline St,80310041061081
68286,162198,39.73618091,-104.97268107,N Downing St,80310032013002
141288,81986,39.72141028,-104.92261706,N Holly St,80310043031012
29919,300761,39.78623375,-105.03507197,N Lowell Blvd,80310154002000
86792,266049,39.74077451,-104.98415379999999,N Grant St,80310026012008
271067,108892,39.69888518,-104.94271063,S Jackson St,80310039012011
75880,86193,39.73980561,-104.94599833,N Madison St,80310037031003
204969,54749,39.75193596,-105.00513422,Delgany St,80310017012004
297641,182523,39.76894884,-104.91030028,N Niagara St,80310041021057
132914,90557,39.68613587,-104.98484314,S Sherman St,80310030015001
180616,114018,39.65609203,-104.92584213,S Flamingo Way,80310040032015
247555,233714,39.75718083,-104.9839191,Arapahoe St,80310016003014
25549,234913,39.75638652,-104.99927983,19th St,80310017011010
265987,94733,39.70991577,-104.97307396,S Downing St,80310034012012
299815,156990,39.69266237,-105.04423919,S Tennyson St,80310046011016
237997,284416,39.73667135,-104.96507635,N High St,80310032015000
118338,228826,39.70632669,-105.04448809,W Custer Pl,80310045043000
55397,307836,39.72653268,-104.98333571,N Grant St,80310028013002
174777,65146,39.68837752,-104.92266677,S Holly St,80310051023000
204333,252069,39.78577587,-104.75630204,N Halifax Ct,80310083892049
216833,47883,39.75833951,-105.04486692,W 29th Ave,80310005011004
147216,149480,39.72329532,-104.92200005,N Ivanhoe St,80310043065012
14434,240672,39.74422901,-104.97556543,N Emerson St,80310026021010
114881,166096,39.66223332,-104.9481804,S Adams St,80310040023017
308453,298780,39.80110461,-104.88239212,N Beeler St,80310041061003
236821,55967,39.65371081,-104.87960919999999,E Girard Ave,80310068143015
40924,53695,39.76522073,-104.96449863,N High St,80310036013000
92464,53979,39.75283214,-104.99892593,Wynkoop St,80310017013002
229410,237268,39.69754479,-104.88630436,E Mississippi Ave,80310070884007
274178,152569,39.67862048,-105.05075745,S Yates St,80310047005012
187570,284726,39.71474209,-104.89208086,E Fairmount Dr,80310044052007
12828,246272,39.78964353,-104.88459911,N Yosemite Ct,80310041071001
170521,65175,39.68855813,-104.89546002,S Quebec Way,80310070132009
29303,109627,39.78894887,-105.03494469,N Lowell Blvd,80310154003015
295624,103501,39.65616588,-104.93200023,S Dahlia St,80310040034019
166821,68980,39.73224591,-104.93120596,E Hale Pkwy,80310043014006
34665,111042,39.76913386,-104.90614717,N Pontiac St,80310041021060
38112,14664,39.79767952,-104.84863515,E 56th Ave,80319801001000
273083,170859,39.77868635,-104.75703723,N Gibraltar Way,80310083902006
168354,304569,39.70193035,-104.92995504,E Kentucky Cir,80310153002007
70993,216042,39.73858802,-104.94978787,N Steele St,80310037021000
238589,259452,39.72744999,-104.97983513,N Pearl St,80310027021005
55142,229637,39.7264498,-104.99670257,N Galapago St,80310018002020
117980,8557,39.69902135,-104.9777616,S Clarkson St,80310029023006
286834,169973,39.77797347,-104.74338224,N Liverpool Ct,80310083911019
285405,171641,39.77278622,-105.02019174,N Clay St,80310004013002
117529,105312,39.68906796,-104.97493255,S Corona St,80310030012028
117344,17497,39.68038237,-105.02612789,S Federal Blvd,80310046031000
293152,152107,39.7064266,-105.01656167,S Alcott St,80310013014001
275895,133205,39.69533113,-105.03174485,S Knox Ct,80310046021002
59628,237440,39.73926167,-105.02801708,W Colfax Ave,80310007022008
309248,242177,39.7421152,-105.0414561,N Raleigh St,80310007011000
226458,207822,39.76715926,-104.87937503,E 37th Ave,80310041061071
45199,39486,39.74030953,-104.90204862,E Colfax Ave,80310044032018
155250,152391,39.67984106,-105.02464998,S Federal Blvd,80310156002030
135724,9881,39.67543805,-104.97078902,S Lafayette St,80310030042008
42913,159233,39.78161403,-105.0213375,N Decatur St,80310002024016
113427,246380,39.69806039,-104.98703732,S Broadway,80310029013017
55471,146530,39.73785288,-105.03731033,N Newton St,80310007023004
84752,205132,39.72576497,-104.96049376,N York St,80310032033022
208239,26754,39.79544075,-104.73941059,N Netherland St,80310083893064
315806,288092,39.69684768,-104.88994559,E Mississippi Ave,80310070884008
31979,34399,39.77282613,-105.04817185,W 41st Ave,80310003016001
27650,1455,39.74139855,-104.95323871,E 16th Ave,80310037012017
42618,2911,39.77301832,-105.00804202,W 41st Ave,80310011014015
136033,171819,39.67246175,-104.95331159999999,S Fillmore St,80310040063001
155649,155793,39.69192376,-104.97140384,S Lafayette St,80310034023011
202676,23836,39.78782823,-104.75923552,N Fundy St,80310083892039
208241,29694,39.79549575,-104.73900073,N Odessa St,80310083893064
33551,274347,39.69604533,-105.00540778,S Pecos St,80310014011007
118145,98354,39.71005879,-105.03221883,S Knox Ct,80310045052004
182295,285251,39.65441108,-104.87115957,E Girard Ave,80310068142004
296017,157563,39.70365694,-105.05128666,W Exposition Ave,80310045043010
12140,298540,39.76227161,-105.01140504,N Tejon St,80310004022010
141507,29213,39.71366539,-104.91180242,S Monaco Street Pkwy,80310043063012
146080,170687,39.71960989,-104.94453676,E 2nd Ave,80310038002003
57602,4240,39.74173807,-105.00744642,7th St,80310019021038
142425,100034,39.70847763,-104.98556770000002,S Sherman St,80310029011008
49524,44608,39.78335929,-104.9632754,N Race St,80310035001030
21758,55257,39.71158147,-104.95083673,E Alameda Ave,80310039011015
69557,270955,39.75693728,-105.01841937,N Speer Blvd,80310006001006
118343,18834,39.70118922,-105.03255301,S Knox Ct,80310045061010
70937,55792,39.73949373,-104.94979218,N Steele St,80310037021000
82568,184815,39.7690803,-105.02090013,W 38th Ave,80310004026001
173449,107369,39.73331637,-104.90020671,N Rosemary St,80310044042017
213894,32278,39.75753517,-104.87023913,N Fulton St,80310041061171
308808,308512,39.80232169,-104.88160465,N Beeler Ct,80310041061003
78781,171846,39.76236277,-105.04798702,W 32nd Ave,80310003024014
103746,43070,39.71559144,-105.02782153,S Hazel Ct,80310009032002
216421,70607,39.71988245,-104.89331715,E Lowry Blvd,80310044054069
7556,79945,39.71688524,-104.97657641,N Emerson St,80310028031010
189524,64887,39.63084198,-105.09407721,S Dudley St,80310120144001
275048,215944,39.69932055,-105.01293945,S Umatilla Way,80310013013021
144587,140493,39.70835438,-104.97017109999999,S Humboldt St,80310034012016
203378,25133,39.78707015,-104.73597504,N Perth St,80310083893084
298540,203239,39.77608294,-105.04076875,N Quitman St,80310003014000
191357,30151,39.63452224,-104.91228719,S Monaco St,80310067011003
305215,147857,39.63495131,-105.09719847,W Stanford Ave,80310120142003
186394,148999,39.70001912,-104.91558852,S Leyden St,80310050011025
119377,207737,39.69654506,-105.03881938,S Patton Ct,80310046024000
222525,211754,39.74543484,-104.93025553,N Elm St,80310042012009
297375,208732,39.65029642,-105.06895493,S Newland St,80310119024007
177921,298338,39.85429061,-104.6698537,E 88th Ave,80319800001045
59964,304244,39.73978191,-105.02830003,W Colfax Ave,80310007022008
217426,34808,39.77839053,-104.76987042,E Chaffee Pl,80310083901012
209927,282626,39.79274985,-104.74884931,N Jericho St,80310083893031
212972,180297,39.72907053,-105.02963171,W 8th Ave,80310009054004
193707,48659,39.76033479,-104.99873211,N Inca St,80310016002009
160574,105157,39.72311137,-104.96796569,N Franklin St,80310032032014
311048,308277,39.73277765,-104.93953941,E 11th Ave,80310043012007
166841,70834,39.73224591,-104.93120596,E Hale Pkwy,80310043014006
56427,310991,39.75394678,-105.01981324,W 25th Ave,80310006002000
8584,263746,39.735645,-104.99380086,W 12th Ave,80310020001031
28858,215744,39.746686,-104.90726902,N Olive St,80310042023001
257713,192737,39.67634672,-105.02816954,S Hazel Way,80310046031008
203499,24505,39.77208785,-104.76861973,E 40th Pl,80310083903013
116040,254967,39.70311773,-105.04397123,Morrison Rd,80310045033008
41044,2783,39.76711812,-104.97289845,E 36th Ave,80310036015003
98284,194645,39.76727296,-105.00539868,N Osage St,80310011022008
310864,284674,39.73149001,-104.94026704,N Albion St,80310043012007
185610,74831,39.67876701,-104.89850101,E Cherry Creek South Dr,80310070131017
50909,223465,39.757929700000005,-105.02238840000001,N Decatur St,80310006001010
117904,195598,39.70276617,-104.97843033,S Clarkson St,80310029023001
57400,285679,39.74210197,-105.02723855,N Grove St,80310007022003
28444,14887,39.7744016,-104.83812485,E 42nd Ave,80310083122019
124834,294255,39.67684853,-104.97801892,S Clarkson St,80310030021003
260307,143574,39.78068756,-104.74067014,N Nepal St,80310083911005
150544,298514,39.71566356,-104.97402952,E Bayaud Ave,80310028032000
102454,245781,39.75749805,-105.01371591,N Vallejo St,80310004023015
135755,9885,39.67420558,-104.96390468,S Race St,80310030041003
7713,72206,39.68342177,-104.96097309999999,E Buchtel Blvd,80310030032000
299189,314954,39.73949724,-105.00576329,N Osage St,80310019011019
233194,272688,39.78148885,-104.77669948,N Walden Ct,80310083882000
226585,223128,39.69912801,-105.03872422,S Patton Ct,80310045062007
131392,36469,39.71919421,-104.95426276,E 2nd Ave,80310038005037
138790,223910,39.7072274,-104.87933724,E Center Ave,80310070893001
13072,202781,39.76268129,-105.03254003,N Julian St,80310003033002
81526,105425,39.73149653,-104.98553362,N Lincoln St,80310027024002
102475,246618,39.75754909,-105.01343676,N Vallejo St,80310004023015
247965,171550,39.67171757,-104.90956457,S Newberry Ct,80310069011006
221111,121979,39.73857066,-104.95906891,N Josephine St,80310037024004
151167,127045,39.72267119,-104.93194881,N Dahlia St,80310043032025
87972,41039,39.73671755,-105.00692899,W 13th Ave,80310019011027
50262,216337,39.77610819,-104.95919428,N York St,80310035005027
236208,260482,39.7442482,-104.96023111,N York St,80310031021022
63116,287544,39.76338357,-104.98630497,N Brighton Blvd,80310016001011
304531,166885,39.78222535,-104.95011425,N Saint Paul Ct,80310035003015
181156,51016,39.75574903,-105.00378434,Little Raven St,80310017011007
158494,236058,39.71779651,-104.99592534,N Galapago St,80310021003038
137256,83634,39.68306781,-105.05289636,S Sheridan Blvd,80310046013025
140471,164052,39.71490364,-104.98164952,E Bayaud Ave,80310028022004
151603,144025,39.70839105,-105.04659663,W Virginia Ave,80310045042011
140090,78199,39.70912229,-105.04662106,W Alaska Pl,80310045042012
51280,297857,39.74570529,-105.02636999,N Grove St,80310007021000
143396,10652,39.72372071,-104.94651998,N Madison St,80310038001010
270009,131601,39.62608043,-105.10346924,S Garland St,80310120143012
83192,75353,39.73819632,-104.97277327,N Downing St,80310032014003
287132,271369,39.69624786,-104.93572722,E Mississippi Ave,80310155002003
57772,254786,39.75357904,-104.97926256,Welton St,80310024033003
126679,75383,39.71801199,-104.98410606,N Grant St,80310028024000
313158,259128,39.75488794,-104.85557865,E 26th Ave,80310041061081
223268,88997,39.71801271,-105.04394964,W 1st Ave,80310009024013
258565,140357,39.78266306,-104.95986722,N York St,80310035001033
926,291892,39.74714335,-104.98186825,N Logan St,80310026011001
162683,13477,39.69614952,-104.91513003,E Mississippi Ave,80310050011033
205290,278517,39.75189188,-105.00371862,Delgany St,80310017012004
129755,244311,39.72360114,-104.95903379,N University Blvd,80310038005025
178590,62009,39.670598299999995,-104.87550954,S Dayton Way,80310068131000
215027,261798,39.79813987,-104.76057721,E 56th Ave,80310083893020
163903,89005,39.65529055,-104.90707444,E Girard Ave,80310068122005
293629,128024,39.6757004,-105.04245928,S Stuart St,80310047004000
206167,33869,39.76300403,-104.8708054,N Florence Way,80310041061090
146221,63277,39.70438996,-104.87602383,S Clinton St,80310070891003
271649,151735,39.73760941,-104.92258970000002,N Holly St,80310043021013
30801,126512,39.76295874,-104.93895366,N Albion St,80310041013008
139203,120775,39.70977474,-104.9783889,S Clarkson St,80310029021004
143995,102398,39.71206459,-104.92261865,S Holly St,80310043033025
28463,82902,39.77462752,-104.83557817,E 42nd Ave,80310083122019
41794,158801,39.77244612,-104.99981966,N Jason St,80310011011001
214801,36596,39.75157498,-104.89426043,E 24th Ave,80310041071110
225022,59429,39.65477395,-104.90580589,E Girard Ave,80310068122007
229760,79410,39.74638141,-104.97779544,E 19th Ave,80310026021000
262223,166589,39.68952601,-104.91328799,S Monaco Street Pkwy,80310052001001
77554,98458,39.72503697,-104.95859021,N Josephine St,80310038005008
311279,314896,39.73228501,-104.93854158,E 10th Ave,80310043012007
181877,305307,39.75695076,-105.00383311,Little Raven St,80310017011004
111381,285901,39.74186176,-104.96750037,N Gilpin St,80310031022006
250403,205249,39.7068472,-105.02005262,S Clay St,80310013014004
45980,109979,39.74167516,-104.92258823,N Holly St,80310042013014
107271,276412,39.749521200000004,-105.01841844,N Bryant St,80310006001023
123889,166124,39.71503782,-104.99482225,S Fox St,80310021003043
220768,60618,39.65920225,-104.90181115,S Tamarac Dr,80310068114010
160086,275166,39.68950081,-104.97488496,E Florida Ave,80310030012026
253846,193477,39.69046077,-105.03585314,S Meade St,80310046024012
42589,132557,39.77480564,-105.00796069,N Quivas St,80310011014008
14170,51274,39.75025283,-105.00177443,Wazee St,80310017015009
185628,84401,39.68154677,-104.90303145,S Quebec St,80310070131017
199668,248459,39.78346969,-104.73618152,N Perth St,80310083891019
118894,8603,39.70018024,-105.0488318,Morrison Rd,80310045032011
187653,24439,39.71141707,-104.89084613,E Alameda Ave,80310044052021
207885,90828,39.72998544,-104.98271493,N Logan St,80310027025002
105885,63599,39.72843404,-105.04699396,N Winona Ct,80310009042010
22586,278270,39.70909198,-104.99263896,S Cherokee St,80310021003050
202332,24621,39.75549653,-104.89879701,N Syracuse St,80310041071133
108690,155413,39.73948817,-104.95384881,N Detroit St,80310037021003
258957,185835,39.68715393,-105.042477,S Raleigh St,80310046013008
147139,203954,39.72165279,-104.91186036,N Magnolia St,80310043064020
122690,8900,39.68922193,-104.98241484,S Logan St,80310030012017
311138,313498,39.73266419,-104.93915853,E 10th Ave,80310043012007
201763,22789,39.76718702,-105.00824983,N Quivas St,80310011022006
239031,63942,39.7044159,-104.88388391,S Alton Way,80310070893003
178104,232692,39.68037037,-104.93783857,S Colorado Blvd,80310053001004
192041,17427,39.79455979,-104.80520795,E Olmsted Pl,80310083881018
270763,198554,39.69057799,-104.92675042,S Glencoe St,80310051022004
95925,256253,39.71981023,-105.00061242,N Kalamath St,80310021003015
8383,274848,39.72032426,-104.97950148,N Washington St,80310028034004
131570,314028,39.71092926,-104.98256708,S Logan St,80310029011001
22413,1127,39.709680600000006,-104.99324128,S Cherokee St,80310021003050
177557,279491,39.75762578,-105.01545108,N Zuni St,80310004023014
53976,228668,39.77315919,-105.02483546,N Federal Blvd,80310004014016
33269,136291,39.77789596,-104.7583834,N Genoa St,80310083902010
42153,186441,39.77205132,-104.9631615,N Race St,80310036011000
3118,313744,39.74619833,-104.99690603,15th St,80310017022002
172736,65093,39.688795299999995,-104.90313714,E Florida Ave,80310070132013
214960,31348,39.79734046,-104.76228107,N Ensenada St,80310083893020
74052,190613,39.76460154,-105.02328916,W 34th Ave,80310004025002
